GST-PERP,-0.000226,2022-05-23T03:00:00+00:00
GST-PERP,-0.000234,2022-05-23T04:00:00+00:00
GST-PERP,-0.000244,2022-05-23T05:00:00+00:00
GST-PERP,-0.000245,2022-05-23T06:00:00+00:00
GST-PERP,-0.000297,2022-05-23T07:00:00+00:00
GST-PERP,-0.000229,2022-05-23T08:00:00+00:00
GST-PERP,-0.000194,2022-05-23T09:00:00+00:00
GST-PERP,-0.000215,2022-05-23T10:00:00+00:00
GST-PERP,-0.000271,2022-05-23T11:00:00+00:00
GST-PERP,-0.000321,2022-05-23T12:00:00+00:00
GST-PERP,-0.000398,2022-05-23T13:00:00+00:00
GST-PERP,-0.000373,2022-05-23T14:00:00+00:00
GST-PERP,-0.000295,2022-05-23T15:00:00+00:00
GST-PERP,-0.000197,2022-05-23T16:00:00+00:00
GST-PERP,-0.000325,2022-05-23T17:00:00+00:00
GST-PERP,-0.000516,2022-05-23T18:00:00+00:00
GST-PERP,-0.000517,2022-05-23T19:00:00+00:00
GST-PERP,-0.000408,2022-05-23T20:00:00+00:00
GST-PERP,-0.000431,2022-05-23T21:00:00+00:00
GST-PERP,-0.00057,2022-05-23T22:00:00+00:00
GST-PERP,-0.000572,2022-05-23T23:00:00+00:00
GST-PERP,-0.000636,2022-05-24T00:00:00+00:00
GST-PERP,-0.000787,2022-05-24T01:00:00+00:00
GST-PERP,-0.000933,2022-05-24T02:00:00+00:00
GST-PERP,-0.000859,2022-05-24T03:00:00+00:00
GST-PERP,-0.000886,2022-05-24T04:00:00+00:00
GST-PERP,-0.000911,2022-05-24T05:00:00+00:00
GST-PERP,-0.000988,2022-05-24T06:00:00+00:00
GST-PERP,-0.000992,2022-05-24T07:00:00+00:00
GST-PERP,-0.00091,2022-05-24T08:00:00+00:00
GST-PERP,-0.00093,2022-05-24T09:00:00+00:00
GST-PERP,-0.000995,2022-05-24T10:00:00+00:00
GST-PERP,-0.000929,2022-05-24T11:00:00+00:00
GST-PERP,-0.00105,2022-05-24T12:00:00+00:00
GST-PERP,-0.001171,2022-05-24T13:00:00+00:00
GST-PERP,-0.000992,2022-05-24T14:00:00+00:00
GST-PERP,-0.000786,2022-05-24T15:00:00+00:00
GST-PERP,-0.000614,2022-05-24T16:00:00+00:00
GST-PERP,-0.000941,2022-05-24T17:00:00+00:00
GST-PERP,-0.000896,2022-05-24T18:00:00+00:00
GST-PERP,-0.000768,2022-05-24T19:00:00+00:00
GST-PERP,-0.000858,2022-05-24T20:00:00+00:00
GST-PERP,-0.000695,2022-05-24T21:00:00+00:00
GST-PERP,-0.000771,2022-05-24T22:00:00+00:00
GST-PERP,-0.000881,2022-05-24T23:00:00+00:00
GST-PERP,-0.000685,2022-05-25T00:00:00+00:00
GST-PERP,-0.0009,2022-05-25T01:00:00+00:00
GST-PERP,-0.001015,2022-05-25T02:00:00+00:00
GST-PERP,-0.000888,2022-05-25T03:00:00+00:00
GST-PERP,-0.000806,2022-05-25T04:00:00+00:00
GST-PERP,-0.000824,2022-05-25T05:00:00+00:00
GST-PERP,-0.000842,2022-05-25T06:00:00+00:00
GST-PERP,-0.000802,2022-05-25T07:00:00+00:00
GST-PERP,-0.00082,2022-05-25T08:00:00+00:00
GST-PERP,-0.000797,2022-05-25T09:00:00+00:00
GST-PERP,-0.000743,2022-05-25T10:00:00+00:00
GST-PERP,-0.000734,2022-05-25T11:00:00+00:00
GST-PERP,-0.000761,2022-05-25T12:00:00+00:00
GST-PERP,-0.000779,2022-05-25T13:00:00+00:00
GST-PERP,-0.000751,2022-05-25T14:00:00+00:00
GST-PERP,-0.000637,2022-05-25T15:00:00+00:00
GST-PERP,-0.000737,2022-05-25T16:00:00+00:00
